time_min,T_air_room1_degC,T_prod_room1_degC,T_setpoint_room1_degC,door_open_room1,cooling_allocated_room1_W,T_air_room2_degC,T_prod_room2_degC,T_setpoint_room2_degC,door_open_room2,cooling_allocated_room2_W,T_air_room3_degC,T_prod_room3_degC,T_setpoint_room3_degC,door_open_room3,cooling_allocated_room3_W,T_air_room4_degC,T_prod_room4_degC,T_setpoint_room4_degC,door_open_room4,cooling_allocated_room4_W,T_air_room5_degC,T_prod_room5_degC,T_setpoint_room5_degC,door_open_room5,cooling_allocated_room5_W,P1_primary_W,P2_secondary_W,P3_freezer_W,P_total_fridge_W,P_total_W
8501,3.1751,3.0833,3.0,0,437.68,4.0443,4.0955,4.0,0,110.86,1.9032,2.116,2.0,0,0.0,5.0861,5.0735,5.0,0,215.28,-14.7403,-15.0944,-15.0,0,0.0,763.82,0.0,0.0,763.82,763.82
8502,3.0688,3.0856,3.0,0,172.06,3.9136,4.0921,4.0,0,0.0,1.9392,2.1201,2.0,0,0.0,4.9742,5.0846,5.0,0,0.0,-14.6294,-15.0788,-15.0,0,0.0,172.06,0.0,0.0,172.06,172.06
8503,3.114,3.0867,3.0,0,284.91,4.0097,4.0882,4.0,0,24.34,2.0258,2.1101,2.0,0,64.54,5.0456,5.0761,5.0,0,114.08,-14.5233,-15.0606,-15.0,0,0.0,487.86,0.0,0.0,487.86,487.86
8504,3.0188,3.0895,3.0,0,46.93,3.9644,4.0916,4.0,0,0.0,2.0882,2.1083,2.0,0,220.5,5.0495,5.0698,5.0,0,123.73,-14.4577,-15.0427,-15.0,0,2000.0,391.16,0.0,2000.0,391.16,2391.16
8505,3.0229,3.0834,3.0,0,57.17,3.9447,4.0917,4.0,0,0.0,2.06,2.1129,2.0,0,150.02,5.1004,5.0628,5.0,0,250.98,-14.8447,-15.0204,-15.0,0,2000.0,458.17,0.0,2000.0,458.17,2458.17
8506,3.0144,3.087,3.0,0,36.09,3.9056,4.0886,4.0,0,0.0,2.0995,2.1102,2.0,0,248.77,5.0468,5.0484,5.0,0,116.99,-15.252,-15.0197,-15.0,0,2000.0,401.86,0.0,2000.0,401.86,2401.86
8507,3.0608,3.0843,3.0,0,151.98,3.9787,4.0777,4.0,0,0.0,2.0305,2.1073,2.0,0,76.15,5.0265,5.0448,5.0,0,66.35,-15.4538,-15.039,-15.0,0,2000.0,294.48,0.0,2000.0,294.48,2294.48
8508,3.0302,3.0885,3.0,0,75.48,3.9761,4.0756,4.0,0,0.0,2.0545,2.1044,2.0,0,136.32,5.0824,5.043,5.0,0,205.88,-15.6878,-15.0581,-15.0,0,0.0,417.68,0.0,0.0,417.68,417.68
8509,3.0586,3.0911,3.0,0,146.44,3.9756,4.0793,4.0,0,0.0,2.0849,2.1066,2.0,0,212.33,5.0249,5.0417,5.0,0,62.14,-15.6859,-15.0705,-15.0,0,0.0,420.91,0.0,0.0,420.91,420.91
8510,2.994,3.0876,3.0,0,0.0,4.1402,4.0709,4.0,0,350.62,2.1301,2.116,2.0,0,325.16,5.0897,5.0354,5.0,0,224.35,-15.4589,-15.1006,-15.0,0,0.0,900.13,0.0,0.0,900.13,900.13
8511,3.0088,3.0802,3.0,0,21.95,4.0625,4.0828,4.0,0,156.32,2.0816,2.1255,2.0,0,204.05,5.0407,5.0403,5.0,0,101.64,-15.3157,-15.1128,-15.0,0,0.0,483.95,0.0,0.0,483.95,483.95
8512,3.0633,3.0732,3.0,0,158.23,4.0253,4.0888,4.0,0,63.17,2.1357,2.1286,2.0,0,339.28,4.9846,5.0463,5.0,0,0.0,-15.2973,-15.1128,-15.0,0,0.0,560.69,0.0,0.0,560.69,560.69
8513,3.1475,3.0747,3.0,0,368.87,4.0407,4.0813,4.0,0,101.68,2.1378,2.1274,2.0,0,344.54,4.9219,5.0411,5.0,0,0.0,-15.2024,-15.1191,-15.0,0,0.0,815.09,0.0,0.0,815.09,815.09
8514,3.083,3.0837,3.0,0,207.43,3.9933,4.0843,4.0,0,0.0,2.165,2.1354,2.0,0,412.5,4.9203,5.0397,5.0,0,0.0,-15.0869,-15.1165,-15.0,0,0.0,619.94,0.0,0.0,619.94,619.94
8515,3.1189,3.0784,3.0,0,297.28,3.9797,4.0791,4.0,0,0.0,2.0354,2.1419,2.0,0,88.57,4.8509,5.0396,5.0,0,0.0,-15.0438,-15.1131,-15.0,0,0.0,385.85,0.0,0.0,385.85,385.85
8516,3.1629,3.0762,3.0,0,407.27,3.95,4.0857,4.0,0,0.0,2.0604,2.1411,2.0,0,151.1,4.8639,5.0453,5.0,0,0.0,-14.8,-15.1106,-15.0,0,0.0,558.37,0.0,0.0,558.37,558.37
8517,3.0279,3.08,3.0,0,69.66,3.9795,4.0763,4.0,0,0.0,2.1604,2.1393,2.0,0,401.01,4.8947,5.0411,5.0,0,0.0,-14.7253,-15.1021,-15.0,0,0.0,470.67,0.0,0.0,470.67,470.67
8518,3.0371,3.0685,3.0,0,92.86,4.1009,4.0792,4.0,0,252.18,2.1771,2.1451,2.0,0,442.86,4.91,5.0438,5.0,0,0.0,-14.6074,-15.0932,-15.0,0,0.0,787.91,0.0,0.0,787.91,787.91
8519,3.0264,3.0749,3.0,0,66.02,4.1123,4.0774,4.0,0,280.76,2.2255,2.1363,2.0,0,563.78,5.0153,5.0365,5.0,0,38.26,-14.5764,-15.0753,-15.0,0,0.0,948.81,0.0,0.0,948.81,948.81
8520,3.0559,3.0685,3.0,0,139.85,4.0744,4.0735,4.0,0,186.02,2.1927,2.1438,2.0,0,481.67,5.0917,5.0385,5.0,0,229.17,-14.5351,-15.055,-15.0,0,0.0,1036.7,0.0,0.0,1036.7,1036.7
8521,3.1231,3.0674,3.0,0,307.7,4.0666,4.0741,4.0,0,166.62,2.2165,2.1454,2.0,0,541.21,5.0286,5.0387,5.0,0,71.61,-14.3906,-15.039,-15.0,0,2000.0,1087.15,0.0,2000.0,1087.15,3087.15
8522,3.0813,3.0673,3.0,0,203.17,4.0652,4.0829,4.0,0,163.09,2.2813,2.1478,2.0,0,703.33,5.1042,5.0347,5.0,0,260.45,-14.8069,-15.0252,-15.0,0,2000.0,1330.05,0.0,2000.0,1330.05,3330.05
8523,3.1365,3.0635,3.0,0,341.15,4.1294,4.071,4.0,0,323.51,2.2406,2.1466,2.0,0,601.47,5.0965,5.032,5.0,0,241.21,-15.1296,-15.0275,-15.0,0,2000.0,1507.35,0.0,2000.0,1507.35,3507.35
8524,3.1692,3.064,3.0,0,423.12,4.1757,4.0689,4.0,0,439.28,2.1548,2.1559,2.0,0,387.09,5.0924,5.0359,5.0,0,231.03,-15.478,-15.0383,-15.0,0,2000.0,1480.52,0.0,2000.0,1480.52,3480.52
8525,3.0774,3.062,3.0,0,193.55,4.1845,4.068,4.0,0,461.37,2.1382,2.1569,2.0,0,345.46,5.0623,5.0355,5.0,0,155.67,-15.8248,-15.0558,-15.0,0,0.0,1156.05,0.0,0.0,1156.05,1156.05
8526,3.001,3.067,3.0,0,2.49,4.1968,4.075,4.0,0,491.94,2.208,2.1519,2.0,0,520.06,5.0916,5.0315,5.0,0,228.99,-15.5146,-15.0936,-15.0,0,0.0,1243.48,0.0,0.0,1243.48,1243.48
8527,3.0281,3.0642,3.0,0,70.23,4.1445,4.0787,4.0,0,361.32,2.1843,2.148,2.0,0,460.72,5.0133,5.0279,5.0,0,33.18,-15.3763,-15.1071,-15.0,0,0.0,925.45,0.0,0.0,925.45,925.45
8528,3.026,3.0644,3.0,0,65.03,4.0819,4.0822,4.0,0,204.81,2.1478,2.145,2.0,0,369.5,5.0505,5.0317,5.0,0,126.24,-15.2734,-15.1178,-15.0,0,0.0,765.57,0.0,0.0,765.57,765.57
8529,3.0704,3.071,3.0,0,176.11,4.041,4.085,4.0,0,102.47,2.2038,2.1406,2.0,0,509.38,5.0274,5.0328,5.0,0,68.57,-15.2276,-15.1211,-15.0,0,0.0,856.52,0.0,0.0,856.52,856.52
8530,3.0358,3.0707,3.0,0,89.44,3.9829,4.0823,4.0,0,0.0,2.1972,2.1495,2.0,0,492.94,4.9526,5.0284,5.0,0,0.0,-15.2287,-15.1121,-15.0,0,0.0,582.38,0.0,0.0,582.38,582.38
8531,3.024,3.0718,3.0,0,60.0,4.0236,4.0789,4.0,0,59.05,2.1346,2.151,2.0,0,336.43,4.9505,5.0277,5.0,0,0.0,-15.1704,-15.1138,-15.0,0,0.0,455.48,0.0,0.0,455.48,455.48
8532,3.0379,3.0759,3.0,0,94.64,4.0284,4.0744,4.0,0,71.06,2.024,2.1538,2.0,0,59.9,4.9922,5.0329,5.0,0,0.0,-15.0289,-15.1145,-15.0,0,0.0,225.6,0.0,0.0,225.6,225.6
8533,3.0023,3.0742,3.0,0,5.71,4.0686,4.0696,4.0,0,171.52,2.0396,2.1567,2.0,0,98.97,4.9666,5.0375,5.0,0,0.0,-14.9764,-15.1105,-15.0,0,0.0,276.2,0.0,0.0,276.2,276.2
8534,3.072,3.0756,3.0,0,179.9,4.1082,4.0697,4.0,0,270.43,2.0196,2.1535,2.0,0,49.02,4.9859,5.0367,5.0,0,0.0,-14.8366,-15.1048,-15.0,0,0.0,499.35,0.0,0.0,499.35,499.35
8535,3.0216,3.0797,3.0,0,54.02,4.0973,4.0701,4.0,0,243.28,1.9666,2.1498,2.0,0,0.0,4.9476,5.0375,5.0,0,0.0,-14.7487,-15.1015,-15.0,0,0.0,297.3,0.0,0.0,297.3,297.3
8536,2.9477,3.0795,3.0,0,0.0,4.0803,4.0754,4.0,1,200.79,2.0657,2.1439,2.0,0,164.36,4.9994,5.0366,5.0,0,0.0,-14.743,-15.0875,-15.0,0,0.0,365.15,0.0,0.0,365.15,365.15
8537,3.0469,3.0741,3.0,0,117.32,4.3455,4.0857,4.0,0,863.68,2.006,2.1327,2.0,0,14.96,4.9972,5.0433,5.0,0,0.0,-14.6507,-15.0687,-15.0,0,0.0,995.96,0.0,0.0,995.96,995.96
8538,3.0026,3.0734,3.0,0,6.39,4.2747,4.0904,4.0,0,686.73,2.0881,2.1192,2.0,0,220.29,4.9753,5.0431,5.0,0,0.0,-14.6073,-15.0509,-15.0,0,0.0,913.4,0.0,0.0,913.4,913.4
8539,3.0094,3.0741,3.0,0,23.58,4.1488,4.0914,4.0,0,372.08,2.0608,2.1092,2.0,0,151.93,5.0323,5.0474,5.0,0,80.77,-14.5178,-15.0385,-15.0,0,0.0,628.36,0.0,0.0,628.36,628.36
8540,3.0569,3.0637,3.0,0,142.19,4.1348,4.0916,4.0,0,337.04,2.1351,2.1056,2.0,0,337.7,5.0357,5.0496,5.0,0,89.22,-14.4926,-15.0083,-15.0,0,2000.0,906.14,0.0,2000.0,906.14,2906.14
8541,3.0314,3.0617,3.0,0,78.58,4.091,4.0997,4.0,0,227.45,2.0188,2.1115,2.0,0,47.06,4.9898,5.0429,5.0,0,0.0,-14.7985,-15.0001,-15.0,0,2000.0,353.1,0.0,2000.0,353.1,2353.1
8542,3.0611,3.0578,3.0,0,152.73,4.0688,4.1051,4.0,0,172.03,2.0287,2.1182,2.0,0,71.85,5.0354,5.0348,5.0,0,88.57,-15.2615,-14.9998,-15.0,0,2000.0,485.18,0.0,2000.0,485.18,2485.18
8543,3.0038,3.0528,3.0,0,9.61,4.1233,4.1078,4.0,0,308.32,2.108,2.1193,2.0,0,270.06,4.9584,5.0401,5.0,0,0.0,-15.5792,-15.0246,-15.0,0,0.0,587.99,0.0,0.0,587.99,587.99
8544,3.068,3.0551,3.0,0,169.99,4.0697,4.1108,4.0,0,174.13,2.11,2.1199,2.0,0,275.1,5.047,5.0339,5.0,0,117.62,-15.4937,-15.0462,-15.0,0,0.0,736.84,0.0,0.0,736.84,736.84
8545,3.1097,3.0509,3.0,0,274.21,4.042,4.1017,4.0,0,105.12,2.1753,2.1224,2.0,0,438.27,5.0459,5.0283,5.0,0,114.63,-15.3034,-15.0555,-15.0,0,0.0,932.23,0.0,0.0,932.23,932.23
8546,3.1036,3.0519,3.0,0,258.9,4.0843,4.0977,4.0,0,210.82,2.049,2.1244,2.0,0,122.42,5.0765,5.0348,5.0,0,191.29,-15.1734,-15.061,-15.0,0,0.0,783.44,0.0,0.0,783.44,783.44
8547,3.1288,3.0515,3.0,0,322.05,4.1047,4.085,4.0,0,261.76,1.9565,2.1162,2.0,0,0.0,5.0693,5.0347,5.0,0,173.23,-15.0072,-15.0711,-15.0,0,0.0,757.04,0.0,0.0,757.04,757.04
8548,3.0675,3.0533,3.0,0,168.74,3.9881,4.0974,4.0,0,0.0,1.9391,2.1238,2.0,0,0.0,5.081,5.0369,5.0,0,202.45,-14.836,-15.0666,-15.0,0,0.0,371.18,0.0,0.0,371.18,371.18
8549,3.047,3.0459,3.0,0,117.41,3.9469,4.0988,4.0,0,0.0,2.0144,2.1158,2.0,0,35.91,5.0986,5.0426,5.0,0,246.39,-14.8423,-15.0568,-15.0,0,0.0,399.71,0.0,0.0,399.71,399.71
8550,3.0777,3.0502,3.0,0,194.24,3.9875,4.0821,4.0,0,0.0,2.0353,2.1155,2.0,0,88.36,5.0463,5.0526,5.0,0,115.71,-14.7891,-15.0453,-15.0,0,0.0,398.31,0.0,0.0,398.31,398.31
8551,3.0262,3.0508,3.0,0,65.38,3.964,4.0796,4.0,0,0.0,2.0664,2.1103,2.0,0,165.88,5.0407,5.0567,5.0,0,101.84,-14.7614,-15.046,-15.0,0,0.0,333.1,0.0,0.0,333.1,333.1
8552,2.9541,3.0479,3.0,0,0.0,3.8449,4.0839,4.0,0,0.0,2.0581,2.1115,2.0,0,145.34,4.9689,5.0606,5.0,0,0.0,-14.7506,-15.0421,-15.0,0,0.0,145.34,0.0,0.0,145.34,145.34
8553,2.9755,3.0423,3.0,0,0.0,3.9116,4.0744,4.0,0,0.0,2.0362,2.1055,2.0,0,90.61,5.0173,5.0616,5.0,0,43.3,-14.7041,-15.0276,-15.0,0,0.0,133.91,0.0,0.0,133.91,133.91
8554,3.0363,3.0388,3.0,0,90.73,3.9188,4.0753,4.0,0,0.0,1.9739,2.1098,2.0,0,0.0,5.0128,5.0607,5.0,0,31.95,-14.5587,-15.0215,-15.0,0,0.0,122.68,0.0,0.0,122.68,122.68
8555,2.9904,3.0351,3.0,0,0.0,3.9786,4.0695,4.0,0,0.0,1.9428,2.1108,2.0,0,0.0,4.9826,5.0638,5.0,0,0.0,-14.5085,-15.0073,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
8556,3.0437,3.0395,3.0,0,109.34,4.0341,4.0602,4.0,0,85.14,1.9775,2.1115,2.0,0,0.0,4.9657,5.0529,5.0,0,0.0,-14.3477,-14.9926,-15.0,0,2000.0,194.48,0.0,2000.0,194.48,2194.48
8557,3.1224,3.0321,3.0,0,306.12,4.1339,4.0637,4.0,0,334.83,2.0068,2.1164,2.0,0,17.1,5.0034,5.0429,5.0,0,8.42,-14.6666,-14.9751,-15.0,0,2000.0,666.47,0.0,2000.0,666.47,2666.47
8558,3.2433,3.0316,3.0,0,608.33,4.0201,4.0707,4.0,0,50.18,2.0121,2.1159,2.0,0,30.3,4.9816,5.0539,5.0,0,0.0,-15.0121,-14.9627,-15.0,0,2000.0,688.81,0.0,2000.0,688.81,2688.81
8559,3.2045,3.0373,3.0,0,511.3,4.0309,4.0665,4.0,0,77.24,2.0251,2.1152,2.0,0,62.66,4.9595,5.0584,5.0,0,0.0,-15.3578,-14.9669,-15.0,0,2000.0,651.2,0.0,2000.0,651.2,2651.2
8560,3.1991,3.0393,3.0,0,497.67,4.0318,4.0673,4.0,0,79.38,2.0294,2.1171,2.0,0,73.41,4.9112,5.0514,5.0,0,0.0,-15.6071,-14.9856,-15.0,0,0.0,650.46,0.0,0.0,650.46,650.46
8561,3.0983,3.0382,3.0,0,245.67,4.1209,4.0611,4.0,0,302.2,1.8931,2.1096,2.0,0,0.0,4.989,5.0528,5.0,0,0.0,-15.4724,-15.005,-15.0,0,0.0,547.87,0.0,0.0,547.87,547.87
8562,3.0872,3.0412,3.0,0,217.93,3.9437,4.0586,4.0,0,0.0,1.938,2.1061,2.0,0,0.0,4.9306,5.0578,5.0,0,0.0,-15.338,-15.0085,-15.0,0,0.0,217.93,0.0,0.0,217.93,217.93
8563,3.0564,3.0391,3.0,0,140.96,4.0066,4.0579,4.0,0,16.61,1.9049,2.1067,2.0,0,0.0,4.8475,5.0641,5.0,0,0.0,-15.2449,-15.0101,-15.0,1,0.0,157.58,0.0,0.0,157.58,157.58
8564,2.9561,3.0518,3.0,0,0.0,4.0147,4.0577,4.0,0,36.7,1.9338,2.0948,2.0,0,0.0,4.9325,5.0537,5.0,0,0.0,-14.864,-15.0107,-15.0,0,0.0,36.7,0.0,0.0,36.7,36.7
8565,3.0027,3.0543,3.0,0,6.63,3.953,4.0567,4.0,0,0.0,1.8649,2.0895,2.0,0,0.0,4.8595,5.0538,5.0,0,0.0,-14.847,-14.9958,-15.0,0,0.0,6.63,0.0,0.0,6.63,6.63
8566,2.9915,3.059,3.0,0,0.0,4.0566,4.0487,4.0,0,141.5,1.9406,2.0798,2.0,0,0.0,4.7935,5.0537,5.0,0,0.0,-14.6659,-14.9932,-15.0,0,0.0,141.5,0.0,0.0,141.5,141.5
8567,2.9287,3.0676,3.0,0,0.0,3.9809,4.0404,4.0,0,0.0,2.0186,2.0627,2.0,0,46.4,4.7998,5.0483,5.0,0,0.0,-14.7129,-14.9727,-15.0,0,0.0,46.4,0.0,0.0,46.4,46.4
8568,2.9979,3.0647,3.0,1,0.0,4.0428,4.0402,4.0,0,106.94,2.09,2.063,2.0,0,225.11,4.891,5.04,5.0,0,0.0,-14.6445,-14.9687,-15.0,0,0.0,332.05,0.0,0.0,332.05,332.05
8569,3.3068,3.07,3.0,0,767.05,4.0272,4.0431,4.0,0,67.89,2.0168,2.0573,2.0,0,42.04,4.9898,5.0396,5.0,0,0.0,-14.553,-14.9581,-15.0,0,0.0,876.98,0.0,0.0,876.98,876.98
8570,3.2644,3.072,3.0,0,660.94,4.0227,4.0427,4.0,0,56.72,2.0146,2.0574,2.0,0,36.38,4.9818,5.0391,5.0,0,0.0,-14.3934,-14.9463,-15.0,0,2000.0,754.05,0.0,2000.0,754.05,2754.05
8571,3.311,3.0758,3.0,0,777.43,4.0499,4.0445,4.0,0,124.71,2.0686,2.0623,2.0,0,171.38,5.0121,5.0404,5.0,0,30.29,-14.6906,-14.9304,-15.0,0,2000.0,1103.81,0.0,2000.0,1103.81,3103.81
8572,3.1513,3.0782,3.0,0,378.22,3.9593,4.0412,4.0,0,0.0,2.0541,2.0621,2.0,0,135.36,5.0272,5.0434,5.0,0,68.01,-14.963,-14.9197,-15.0,0,2000.0,581.6,0.0,2000.0,581.6,2581.6
8573,3.1647,3.0777,3.0,0,411.85,4.0822,4.0384,4.0,0,205.62,2.0014,2.0651,2.0,0,3.4,5.1404,5.0359,5.0,0,351.06,-15.2936,-14.9279,-15.0,0,2000.0,971.92,0.0,2000.0,971.92,2971.92
8574,3.0536,3.0877,3.0,0,134.05,4.1411,4.0408,4.0,0,352.83,2.1173,2.0692,2.0,0,293.34,5.0456,5.0462,5.0,0,114.01,-15.5537,-14.9524,-15.0,0,0.0,894.23,0.0,0.0,894.23,894.23
8575,3.0273,3.0803,3.0,0,68.24,3.9971,4.0464,4.0,0,0.0,2.12,2.0739,2.0,0,300.05,5.0811,5.0448,5.0,0,202.84,-15.5406,-14.9673,-15.0,0,0.0,571.12,0.0,0.0,571.12,571.12
8576,3.0695,3.0716,3.0,0,173.73,3.9185,4.0519,4.0,0,0.0,2.0472,2.0782,2.0,0,118.09,5.1524,5.0462,5.0,0,381.1,-15.4883,-14.9754,-15.0,0,0.0,672.91,0.0,0.0,672.91,672.91
8577,3.0648,3.071,3.0,0,161.88,3.8664,4.052,4.0,0,0.0,2.0649,2.075,2.0,0,162.26,5.1541,5.0486,5.0,0,385.28,-15.413,-14.9929,-15.0,0,0.0,709.42,0.0,0.0,709.42,709.42
8578,3.0787,3.0711,3.0,0,196.77,3.9484,4.0433,4.0,0,0.0,2.005,2.0876,2.0,0,12.61,5.1138,5.0605,5.0,0,284.47,-15.2666,-15.0148,-15.0,0,0.0,493.84,0.0,0.0,493.84,493.84
8579,2.9996,3.0738,3.0,0,0.0,3.9715,4.0415,4.0,0,0.0,2.0432,2.0858,2.0,0,107.97,5.0883,5.0591,5.0,0,220.7,-15.1707,-15.0182,-15.0,0,0.0,328.68,0.0,0.0,328.68,328.68
8580,3.0397,3.073,3.0,0,99.24,3.9619,4.0425,4.0,0,0.0,2.0186,2.0805,2.0,0,46.56,5.1636,5.0538,5.0,0,408.88,-15.0475,-15.0187,-15.0,0,0.0,554.69,0.0,0.0,554.69,554.69
8581,3.0848,3.0701,3.0,0,212.06,4.0522,4.0407,4.0,0,130.42,2.0455,2.0751,2.0,0,113.8,5.1082,5.0556,5.0,0,270.57,-14.9707,-15.0316,-15.0,0,0.0,726.84,0.0,0.0,726.84,726.84
8582,3.0253,3.0666,3.0,0,63.36,4.0256,4.0406,4.0,0,63.92,2.1659,2.0708,2.0,0,414.85,5.0323,5.0481,5.0,0,80.83,-14.8742,-15.029,-15.0,0,0.0,622.95,0.0,0.0,622.95,622.95
8583,3.0058,3.0635,3.0,0,14.55,4.0266,4.0389,4.0,0,66.38,2.1258,2.0785,2.0,0,314.4,5.1288,5.0505,5.0,0,321.93,-14.7082,-15.022,-15.0,0,0.0,717.26,0.0,0.0,717.26,717.26
8584,2.947,3.0678,3.0,0,0.0,4.1563,4.0295,4.0,0,390.75,2.1647,2.068,2.0,0,411.72,5.0953,5.0457,5.0,0,238.37,-14.6834,-15.0079,-15.0,0,0.0,1040.84,0.0,0.0,1040.84,1040.84
8585,3.0603,3.0679,3.0,0,150.74,4.0553,4.0258,4.0,0,138.15,2.1276,2.0772,2.0,0,319.07,5.1077,5.0525,5.0,0,269.29,-14.5862,-14.9967,-15.0,0,0.0,877.25,0.0,0.0,877.25,877.25
8586,3.0161,3.0574,3.0,0,40.28,4.0999,4.0208,4.0,0,249.79,2.125,2.0783,2.0,0,312.5,5.2198,5.0478,5.0,0,549.61,-14.4896,-14.9866,-15.0,0,2000.0,1152.18,0.0,2000.0,1152.18,3152.18
8587,3.0126,3.0626,3.0,0,31.46,4.0888,4.0246,4.0,0,222.11,2.0561,2.0746,2.0,0,140.19,5.0476,5.0517,5.0,0,118.96,-14.8233,-14.9746,-15.0,0,2000.0,512.72,0.0,2000.0,512.72,2512.72
8588,3.0357,3.054,3.0,0,89.37,4.0019,4.0291,4.0,0,4.72,2.0427,2.0664,2.0,0,106.69,4.9906,5.05,5.0,0,0.0,-15.0185,-14.9751,-15.0,0,2000.0,200.78,0.0,2000.0,200.78,2200.78
8589,3.0494,3.0508,3.0,0,123.42,3.9061,4.029,4.0,0,0.0,2.1264,2.0708,2.0,0,315.99,5.0024,5.0526,5.0,0,5.95,-15.3131,-14.9774,-15.0,0,2000.0,445.37,0.0,2000.0,445.37,2445.37
8590,3.083,3.0449,3.0,0,207.38,3.8215,4.0203,4.0,0,0.0,2.125,2.0679,2.0,0,312.49,5.052,5.0466,5.0,0,130.1,-15.529,-14.9942,-15.0,0,0.0,649.97,0.0,0.0,649.97,649.97
8591,3.0847,3.0452,3.0,0,211.67,3.8224,4.0209,4.0,0,0.0,2.0914,2.0683,2.0,0,228.56,5.0346,5.0476,5.0,0,86.6,-15.5305,-14.9997,-15.0,0,0.0,526.83,0.0,0.0,526.83,526.83
8592,3.0391,3.0489,3.0,0,97.74,3.9115,4.0117,4.0,0,0.0,2.0479,2.0755,2.0,0,119.76,5.1028,5.0517,5.0,0,257.09,-15.4092,-15.0128,-15.0,0,0.0,474.59,0.0,0.0,474.59,474.59
8593,2.9669,3.0499,3.0,0,0.0,3.9584,4.0074,4.0,0,0.0,2.0565,2.0825,2.0,0,141.2,5.1205,5.049,5.0,0,301.17,-15.2582,-15.0305,-15.0,0,0.0,442.38,0.0,0.0,442.38,442.38
8594,3.0634,3.0524,3.0,0,158.47,3.9716,3.9987,4.0,0,0.0,2.1187,2.0745,2.0,0,296.8,5.1159,5.0525,5.0,0,289.75,-15.139,-15.0374,-15.0,0,0.0,745.01,0.0,0.0,745.01,745.01
8595,3.1535,3.0491,3.0,0,383.77,3.9931,4.0039,4.0,0,0.0,2.1511,2.0701,2.0,0,377.65,5.1064,5.0418,5.0,0,265.88,-14.9697,-15.0336,-15.0,0,0.0,1027.29,0.0,0.0,1027.29,1027.29
8596,3.1047,3.0548,3.0,0,261.83,4.0181,4.0029,4.0,0,45.32,2.0388,2.0721,2.0,0,96.9,5.0163,5.0424,5.0,0,40.84,-14.9926,-15.0211,-15.0,0,0.0,444.89,0.0,0.0,444.89,444.89
8597,3.0552,3.0599,3.0,0,137.9,4.0196,3.9971,4.0,0,49.11,2.1215,2.0734,2.0,0,303.67,5.0522,5.0415,5.0,0,130.58,-14.8901,-15.0128,-15.0,0,0.0,621.26,0.0,0.0,621.26,621.26
8598,2.9837,3.0621,3.0,0,0.0,4.0051,3.9922,4.0,0,12.84,2.0828,2.0825,2.0,0,206.88,5.0829,5.0391,5.0,0,207.3,-14.795,-15.0054,-15.0,0,0.0,427.02,0.0,0.0,427.02,427.02
8599,3.0284,3.0542,3.0,0,71.1,4.039,3.9822,4.0,0,97.49,2.1154,2.083,2.0,0,288.5,4.9986,5.0461,5.0,0,0.0,-14.6809,-14.9879,-15.0,0,0.0,457.1,0.0,0.0,457.1,457.1
8600,3.118,3.0512,3.0,0,294.96,4.0337,3.9882,4.0,0,84.28,2.1058,2.0916,2.0,0,264.42,5.0346,5.048,5.0,0,86.43,-14.5644,-14.9807,-15.0,0,0.0,730.1,0.0,0.0,730.1,730.1
8601,3.0846,3.05,3.0,0,211.55,4.0882,3.9941,4.0,0,220.43,2.2018,2.0873,2.0,0,504.54,5.0086,5.0491,5.0,0,21.44,-14.4637,-14.9664,-15.0,0,2000.0,957.97,0.0,2000.0,957.97,2957.97
8602,3.1267,3.0503,3.0,0,316.72,4.043,3.9941,4.0,0,107.38,2.2266,2.0935,2.0,0,566.61,5.0581,5.0483,5.0,0,145.25,-14.8835,-14.9564,-15.0,0,2000.0,1135.97,0.0,2000.0,1135.97,3135.97
8603,3.1355,3.048,3.0,0,338.7,4.1036,3.9933,4.0,0,259.02,2.2351,2.1022,2.0,0,587.64,5.1073,5.0484,5.0,0,268.16,-15.2054,-14.9593,-15.0,0,2000.0,1453.53,0.0,2000.0,1453.53,3453.53
8604,3.0636,3.0643,3.0,0,159.07,4.1005,3.9895,4.0,0,251.15,2.2706,2.0982,2.0,0,676.41,5.0498,5.0539,5.0,0,124.46,-15.5179,-14.9743,-15.0,0,0.0,1211.09,0.0,0.0,1211.09,1211.09
8605,3.0147,3.0671,3.0,0,36.75,4.0503,3.9932,4.0,0,125.8,2.1393,2.0999,2.0,0,348.35,4.9357,5.062,5.0,0,0.0,-15.3081,-15.0011,-15.0,0,0.0,510.9,0.0,0.0,510.9,510.9
8606,3.1055,3.0632,3.0,0,263.68,4.0767,3.9928,4.0,0,191.63,2.2021,2.1019,2.0,0,505.36,5.0479,5.053,5.0,0,119.74,-15.1771,-15.0209,-15.0,0,0.0,1080.4,0.0,0.0,1080.4,1080.4
8607,3.1881,3.0597,3.0,0,470.31,4.0485,3.9995,4.0,0,121.37,2.3306,2.1089,2.0,0,826.56,5.1132,5.0462,5.0,0,283.08,-15.1139,-15.0263,-15.0,0,0.0,1701.33,0.0,0.0,1701.33,1701.33
8608,3.1296,3.0662,3.0,0,323.95,4.0252,4.0034,4.0,0,62.97,2.3024,2.1145,2.0,0,756.07,5.016,5.0494,5.0,0,40.01,-15.024,-15.0245,-15.0,0,0.0,1183.0,0.0,0.0,1183.0,1183.0
